Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D104,LED_ARGB,MHPA0808RGBDT,62.250000,-69.250000,0.000000,top
D105,LED_ARGB,MHPA0808RGBDT,62.250000,-57.000000,0.000000,top
D106,LED_ARGB,MHPA0808RGBDT,62.250000,-71.000000,0.000000,top
D107,LED_ARGB,MHPA0808RGBDT,62.250000,-58.750000,0.000000,top
D108,LED_ARGB,MHPA0808RGBDT,62.250000,-72.750000,0.000000,top
D109,LED_ARGB,MHPA0808RGBDT,62.250000,-60.500000,0.000000,top
D110,LED_ARGB,MHPA0808RGBDT,62.250000,-74.500000,0.000000,top
D111,LED_ARGB,MHPA0808RGBDT,62.250000,-62.250000,0.000000,top
D112,LED_ARGB,MHPA0808RGBDT,62.250000,-76.250000,0.000000,top
D113,LED_ARGB,MHPA0808RGBDT,64.000000,-50.000000,0.000000,top
D114,LED_ARGB,MHPA0808RGBDT,64.000000,-64.000000,0.000000,top
D115,LED_ARGB,MHPA0808RGBDT,64.000000,-51.750000,0.000000,top
D116,LED_ARGB,MHPA0808RGBDT,64.000000,-65.750000,0.000000,top
D117,LED_ARGB,MHPA0808RGBDT,64.000000,-53.500000,0.000000,top
D118,LED_ARGB,MHPA0808RGBDT,64.000000,-67.500000,0.000000,top
D119,LED_ARGB,MHPA0808RGBDT,64.000000,-55.250000,0.000000,top
D120,LED_ARGB,MHPA0808RGBDT,64.000000,-69.250000,0.000000,top
D121,LED_ARGB,MHPA0808RGBDT,64.000000,-57.000000,0.000000,top
D122,LED_ARGB,MHPA0808RGBDT,64.000000,-71.000000,0.000000,top
D123,LED_ARGB,MHPA0808RGBDT,64.000000,-58.750000,0.000000,top
D124,LED_ARGB,MHPA0808RGBDT,64.000000,-72.750000,0.000000,top
D125,LED_ARGB,MHPA0808RGBDT,64.000000,-60.500000,0.000000,top
D126,LED_ARGB,MHPA0808RGBDT,64.000000,-74.500000,0.000000,top
D127,LED_ARGB,MHPA0808RGBDT,64.000000,-62.250000,0.000000,top
D128,LED_ARGB,MHPA0808RGBDT,64.000000,-76.250000,0.000000,top
D129,LED_ARGB,MHPA0808RGBDT,65.750000,-50.000000,0.000000,top
D130,LED_ARGB,MHPA0808RGBDT,65.750000,-64.000000,0.000000,top
D131,LED_ARGB,MHPA0808RGBDT,65.750000,-51.750000,0.000000,top
D132,LED_ARGB,MHPA0808RGBDT,65.750000,-65.750000,0.000000,top
D133,LED_ARGB,MHPA0808RGBDT,65.750000,-53.500000,0.000000,top
D134,LED_ARGB,MHPA0808RGBDT,65.750000,-67.500000,0.000000,top
D135,LED_ARGB,MHPA0808RGBDT,65.750000,-55.250000,0.000000,top
D136,LED_ARGB,MHPA0808RGBDT,65.750000,-69.250000,0.000000,top
